"Ob","SEVERITY"
9346,"MILD"
9347,"MILD"
9348,"MILD"
9349,"MILD"
9350,"MILD"
9351,"MILD"
9352,"MILD"
9353,"MILD"
9354,"MILD"
9355,"MILD"
9356,"MILD"
9357,"MILD"
9358,"MILD"
9359,"MILD"
9360,"MILD"
9361,"MILD"
9362,"SEVERE"
9363,"MILD"
9364,"MILD"
9365,"MILD"
9366,"MILD"
9367,"MILD"
9368,"MILD"
9369,"MILD"
9370,"MILD"
9371,"MILD"
9372,"MILD"
9373,"SEVERE"
9374,"MILD"
9375,"MILD"
9376,"MILD"
9377,"MILD"
9378,"MILD"
9379,"MILD"
9380,"MILD"
9381,"MILD"
9382,"MILD"
9383,"MILD"
9384,"MILD"
9385,"MILD"
9386,"MILD"
9387,"MILD"
9388,"MILD"
9389,"MILD"
9390,"MILD"
9391,"MILD"
9392,"MILD"
9393,"MILD"
9394,"MILD"
9395,"MILD"
9396,"MILD"
9397,"MILD"
9398,"MILD"
9399,"MILD"
9400,"MILD"
9401,"MILD"
9402,"MILD"
9403,"MILD"
9404,"MILD"
9405,"MILD"
9406,"MILD"
9407,"MILD"
9408,"MILD"
9409,"MILD"
9410,"MILD"
9411,"MILD"
9412,"SEVERE"
9413,"MILD"
9414,"MILD"
9415,"SEVERE"
9416,"MILD"
9417,"MILD"
9418,"MILD"
9419,"MILD"
9420,"MILD"
9421,"MILD"
9422,"MILD"
9423,"MILD"
9424,"MILD"
9425,"MILD"
9426,"MILD"
9427,"MILD"
9428,"MILD"
9429,"MILD"
9430,"MILD"
9431,"MILD"
9432,"MILD"
9433,"MILD"
9434,"MILD"
9435,"MILD"
9436,"MILD"
9437,"SEVERE"
9438,"MILD"
9439,"MILD"
9440,"MILD"
9441,"MILD"
9442,"MILD"
9443,"MILD"
9444,"MILD"
9445,"MILD"
9446,"MILD"
9447,"MILD"
9448,"MILD"
9449,"MILD"
9450,"MILD"
9451,"MILD"
9452,"MILD"
9453,"MILD"
9454,"MILD"
9455,"MILD"
9456,"MILD"
9457,"MILD"
9458,"MILD"
9459,"MILD"
9460,"MILD"
9461,"MILD"
9462,"MILD"
9463,"MILD"
9464,"MILD"
9465,"MILD"
9466,"MILD"
9467,"MILD"
9468,"MILD"
9469,"MILD"
9470,"MILD"
9471,"MILD"
9472,"MILD"
9473,"MILD"
9474,"MILD"
9475,"MILD"
9476,"MILD"
9477,"MILD"
9478,"MILD"
9479,"MILD"
9480,"MILD"
9481,"MILD"
9482,"MILD"
9483,"MILD"
9484,"MILD"
9485,"MILD"
9486,"MILD"
9487,"MILD"
9488,"MILD"
9489,"MILD"
9490,"MILD"
9491,"MILD"
9492,"SEVERE"
9493,"MILD"
9494,"MILD"
9495,"MILD"
9496,"MILD"
9497,"MILD"
9498,"MILD"
9499,"MILD"
9500,"MILD"
9501,"MILD"
9502,"SEVERE"
9503,"MILD"
9504,"MILD"
9505,"MILD"
9506,"MILD"
9507,"MILD"
9508,"MILD"
9509,"MILD"
9510,"MILD"
9511,"MILD"
9512,"MILD"
9513,"MILD"
9514,"MILD"
9515,"MILD"
9516,"MILD"
9517,"MILD"
9518,"MILD"
9519,"MILD"
9520,"MILD"
9521,"MILD"
9522,"MILD"
9523,"MILD"
9524,"MILD"
9525,"MILD"
9526,"MILD"
9527,"MILD"
9528,"MILD"
9529,"MILD"
9530,"MILD"
9531,"MILD"
9532,"MILD"
9533,"MILD"
9534,"MILD"
9535,"MILD"
9536,"MILD"
9537,"MILD"
9538,"SEVERE"
9539,"MILD"
9540,"MILD"
9541,"MILD"
9542,"MILD"
9543,"MILD"
9544,"SEVERE"
9545,"MILD"
9546,"MILD"
9547,"MILD"
9548,"MILD"
9549,"MILD"
9550,"MILD"
9551,"MILD"
9552,"MILD"
9553,"MILD"
9554,"MILD"
9555,"MILD"
9556,"MILD"
9557,"MILD"
9558,"MILD"
9559,"MILD"
9560,"MILD"
9561,"MILD"
9562,"MILD"
9563,"MILD"
9564,"SEVERE"
9565,"MILD"
9566,"MILD"
9567,"MILD"
9568,"MILD"
9569,"MILD"
9570,"MILD"
9571,"MILD"
9572,"MILD"
9573,"MILD"
9574,"MILD"
9575,"MILD"
9576,"MILD"
9577,"MILD"
9578,"MILD"
9579,"MILD"
9580,"MILD"
9581,"MILD"
9582,"MILD"
9583,"MILD"
9584,"MILD"
9585,"MILD"
9586,"MILD"
9587,"MILD"
9588,"MILD"
9589,"MILD"
9590,"MILD"
9591,"MILD"
9592,"MILD"
9593,"MILD"
9594,"MILD"
9595,"MILD"
9596,"MILD"
9597,"MILD"
9598,"MILD"
9599,"MILD"
9600,"MILD"
9601,"MILD"
9602,"MILD"
9603,"MILD"
9604,"MILD"
9605,"MILD"
9606,"MILD"
9607,"MILD"
9608,"MILD"
9609,"MILD"
9610,"MILD"
9611,"MILD"
9612,"MILD"
9613,"MILD"
9614,"MILD"
9615,"SEVERE"
9616,"MILD"
9617,"MILD"
9618,"MILD"
9619,"MILD"
9620,"MILD"
9621,"MILD"
9622,"MILD"
9623,"MILD"
9624,"MILD"
9625,"MILD"
9626,"MILD"
9627,"MILD"
9628,"MILD"
9629,"MILD"
9630,"MILD"
9631,"MILD"
9632,"MILD"
9633,"MILD"
9634,"MILD"
9635,"MILD"
9636,"MILD"
9637,"MILD"
9638,"MILD"
9639,"MILD"
9640,"MILD"
9641,"MILD"
9642,"MILD"
9643,"MILD"
9644,"MILD"
9645,"MILD"
9646,"MILD"
9647,"MILD"
9648,"SEVERE"
9649,"MILD"
9650,"MILD"
9651,"MILD"
9652,"MILD"
9653,"MILD"
9654,"MILD"
9655,"MILD"
9656,"MILD"
9657,"MILD"
9658,"MILD"
9659,"MILD"
9660,"MILD"
9661,"MILD"
9662,"SEVERE"
9663,"MILD"
9664,"SEVERE"
9665,"MILD"
9666,"MILD"
9667,"MILD"
9668,"MILD"
9669,"MILD"
9670,"MILD"
9671,"MILD"
9672,"MILD"
9673,"MILD"
9674,"SEVERE"
9675,"MILD"
9676,"MILD"
9677,"MILD"
9678,"MILD"
9679,"MILD"
9680,"MILD"
9681,"MILD"
9682,"MILD"
9683,"MILD"
9684,"MILD"
9685,"MILD"
9686,"MILD"
9687,"MILD"
9688,"MILD"
9689,"MILD"
9690,"MILD"
9691,"MILD"
9692,"MILD"
9693,"MILD"
9694,"MILD"
9695,"MILD"
9696,"MILD"
9697,"MILD"
9698,"MILD"
9699,"MILD"
9700,"MILD"
9701,"MILD"
9702,"MILD"
9703,"MILD"
9704,"MILD"
9705,"MILD"
9706,"MILD"
9707,"MILD"
9708,"MILD"
9709,"MILD"
9710,"MILD"
9711,"MILD"
9712,"MILD"
9713,"MILD"
9714,"MILD"
9715,"MILD"
9716,"MILD"
9717,"MILD"
9718,"MILD"
9719,"MILD"
9720,"MILD"
9721,"MILD"
9722,"MILD"
9723,"MILD"
9724,"MILD"
9725,"MILD"
9726,"MILD"
9727,"MILD"
9728,"MILD"
9729,"MILD"
9730,"MILD"
9731,"MILD"
9732,"MILD"
9733,"MILD"
9734,"MILD"
9735,"MILD"
9736,"MILD"
9737,"MILD"
9738,"MILD"
9739,"MILD"
9740,"MILD"
9741,"MILD"
9742,"MILD"
9743,"MILD"
9744,"MILD"
9745,"MILD"
9746,"MILD"
9747,"MILD"
9748,"MILD"
9749,"MILD"
9750,"MILD"
9751,"MILD"
9752,"MILD"
9753,"MILD"
9754,"MILD"
9755,"MILD"
9756,"MILD"
9757,"MILD"
9758,"MILD"
9759,"MILD"
9760,"MILD"
9761,"MILD"
9762,"MILD"
9763,"MILD"
9764,"MILD"
9765,"MILD"
9766,"MILD"
9767,"MILD"
9768,"MILD"
9769,"MILD"
9770,"MILD"
9771,"MILD"
9772,"MILD"
9773,"MILD"
9774,"MILD"
9775,"MILD"
9776,"MILD"
9777,"MILD"
9778,"MILD"
9779,"MILD"
9780,"MILD"
9781,"MILD"
9782,"MILD"
9783,"MILD"
9784,"MILD"
9785,"SEVERE"
9786,"MILD"
9787,"MILD"
9788,"SEVERE"
9789,"MILD"
9790,"MILD"
9791,"MILD"
9792,"MILD"
9793,"SEVERE"
9794,"MILD"
9795,"MILD"
9796,"MILD"
9797,"MILD"
9798,"MILD"
9799,"MILD"
9800,"MILD"
9801,"MILD"
9802,"MILD"
9803,"MILD"
9804,"MILD"
9805,"MILD"
9806,"MILD"
9807,"MILD"
9808,"MILD"
9809,"MILD"
9810,"MILD"
9811,"MILD"
9812,"MILD"
9813,"MILD"
9814,"MILD"
9815,"MILD"
9816,"MILD"
9817,"MILD"
9818,"MILD"
9819,"MILD"
9820,"MILD"
9821,"MILD"
9822,"MILD"
9823,"MILD"
9824,"MILD"
9825,"MILD"
9826,"MILD"
9827,"MILD"
9828,"MILD"
9829,"MILD"
9830,"MILD"
9831,"MILD"
9832,"MILD"
9833,"MILD"
9834,"MILD"
9835,"MILD"
9836,"MILD"
9837,"MILD"
9838,"MILD"
9839,"MILD"
9840,"MILD"
9841,"MILD"
9842,"MILD"
9843,"MILD"
9844,"MILD"
9845,"MILD"
9846,"MILD"
9847,"MILD"
9848,"MILD"
9849,"MILD"
9850,"MILD"
9851,"MILD"
9852,"MILD"
9853,"MILD"
9854,"MILD"
9855,"MILD"
9856,"MILD"
9857,"MILD"
9858,"MILD"
9859,"MILD"
9860,"MILD"
9861,"MILD"
9862,"MILD"
9863,"MILD"
9864,"MILD"
9865,"MILD"
9866,"MILD"
9867,"MILD"
9868,"MILD"
9869,"MILD"
9870,"MILD"
9871,"MILD"
9872,"MILD"
9873,"MILD"
9874,"MILD"
9875,"MILD"
9876,"MILD"
9877,"MILD"
9878,"MILD"
9879,"MILD"
9880,"MILD"
9881,"MILD"
9882,"MILD"
9883,"MILD"
9884,"SEVERE"
9885,"MILD"
9886,"MILD"
9887,"MILD"
9888,"MILD"
9889,"MILD"
9890,"MILD"
9891,"MILD"
9892,"MILD"
9893,"MILD"
9894,"MILD"
9895,"MILD"
9896,"MILD"
9897,"MILD"
9898,"MILD"
9899,"MILD"
9900,"MILD"
9901,"MILD"
9902,"MILD"
9903,"MILD"
9904,"MILD"
9905,"MILD"
9906,"MILD"
9907,"MILD"
9908,"MILD"
9909,"MILD"
9910,"MILD"
9911,"MILD"
9912,"MILD"
9913,"MILD"
9914,"MILD"
9915,"MILD"
9916,"MILD"
9917,"MILD"
9918,"MILD"
9919,"MILD"
9920,"MILD"
9921,"MILD"
9922,"MILD"
9923,"MILD"
9924,"MILD"
9925,"MILD"
9926,"MILD"
9927,"MILD"
9928,"MILD"
9929,"MILD"
9930,"MILD"
9931,"MILD"
9932,"MILD"
9933,"MILD"
9934,"MILD"
9935,"MILD"
9936,"MILD"
9937,"MILD"
9938,"MILD"
9939,"MILD"
9940,"MILD"
9941,"MILD"
9942,"MILD"
9943,"MILD"
9944,"MILD"
9945,"MILD"
9946,"MILD"
9947,"MILD"
9948,"MILD"
9949,"MILD"
9950,"MILD"
9951,"MILD"
9952,"MILD"
9953,"MILD"
9954,"MILD"
9955,"MILD"
9956,"MILD"
9957,"MILD"
9958,"MILD"
9959,"MILD"
9960,"MILD"
9961,"MILD"
9962,"MILD"
9963,"MILD"
9964,"MILD"
9965,"MILD"
9966,"MILD"
9967,"MILD"
9968,"MILD"
9969,"MILD"
9970,"MILD"
9971,"MILD"
9972,"MILD"
9973,"MILD"
9974,"MILD"
9975,"MILD"
9976,"MILD"
9977,"MILD"
9978,"MILD"
9979,"MILD"
9980,"MILD"
9981,"MILD"
9982,"MILD"
9983,"MILD"
9984,"MILD"
9985,"MILD"
9986,"MILD"
9987,"MILD"
9988,"MILD"
9989,"MILD"
9990,"MILD"
9991,"MILD"
9992,"MILD"
9993,"MILD"
9994,"MILD"
9995,"MILD"
9996,"MILD"
9997,"MILD"
9998,"MILD"
9999,"MILD"
10000,"MILD"
10001,"MILD"
10002,"MILD"
10003,"MILD"
10004,"MILD"
10005,"MILD"
10006,"MILD"
10007,"MILD"
10008,"MILD"
10009,"MILD"
10010,"MILD"
10011,"MILD"
10012,"MILD"
10013,"MILD"
10014,"MILD"
10015,"MILD"
10016,"MILD"
10017,"MILD"
10018,"MILD"
10019,"MILD"
10020,"MILD"
10021,"MILD"
10022,"MILD"
10023,"MILD"
10024,"MILD"
10025,"MILD"
10026,"MILD"
10027,"MILD"
10028,"MILD"
10029,"MILD"
10030,"MILD"
10031,"MILD"
10032,"MILD"
10033,"MILD"
10034,"MILD"
10035,"MILD"
10036,"SEVERE"
10037,"MILD"
10038,"MILD"
10039,"MILD"
10040,"MILD"
10041,"MILD"
10042,"MILD"
10043,"MILD"
10044,"MILD"
10045,"MILD"
10046,"MILD"
10047,"MILD"
10048,"MILD"
10049,"MILD"
10050,"MILD"
10051,"MILD"
10052,"MILD"
10053,"MILD"
10054,"MILD"
10055,"MILD"
10056,"MILD"
10057,"MILD"
10058,"MILD"
10059,"MILD"
10060,"MILD"
10061,"MILD"
10062,"MILD"
10063,"MILD"
10064,"MILD"
10065,"MILD"
10066,"MILD"
10067,"MILD"
10068,"MILD"
10069,"MILD"
10070,"MILD"
10071,"MILD"
10072,"MILD"
10073,"MILD"
10074,"MILD"
10075,"MILD"
10076,"MILD"
10077,"MILD"
10078,"MILD"
10079,"MILD"
10080,"MILD"
10081,"MILD"
10082,"MILD"
10083,"MILD"
10084,"MILD"
10085,"MILD"
10086,"MILD"
10087,"MILD"
10088,"MILD"
10089,"MILD"
10090,"MILD"
10091,"MILD"
10092,"MILD"
10093,"MILD"
10094,"MILD"
10095,"MILD"
10096,"MILD"
10097,"MILD"
10098,"MILD"
10099,"MILD"
10100,"MILD"
10101,"MILD"
10102,"MILD"
10103,"MILD"
10104,"MILD"
10105,"MILD"
10106,"SEVERE"
10107,"MILD"
10108,"MILD"
10109,"MILD"
10110,"MILD"
10111,"MILD"
10112,"MILD"
10113,"MILD"
10114,"MILD"
10115,"MILD"
10116,"MILD"
10117,"MILD"
10118,"MILD"
10119,"MILD"
10120,"MILD"
10121,"MILD"
10122,"MILD"
10123,"MILD"
10124,"MILD"
10125,"MILD"
10126,"MILD"
10127,"MILD"
10128,"MILD"
10129,"MILD"
10130,"MILD"
10131,"MILD"
10132,"MILD"
10133,"MILD"
10134,"MILD"
10135,"MILD"
10136,"MILD"
10137,"MILD"
10138,"MILD"
10139,"MILD"
10140,"MILD"
10141,"MILD"
10142,"MILD"
10143,"MILD"
10144,"MILD"
10145,"MILD"
10146,"MILD"
10147,"MILD"
10148,"MILD"
10149,"MILD"
10150,"MILD"
10151,"MILD"
10152,"MILD"
10153,"MILD"
10154,"MILD"
10155,"MILD"
10156,"MILD"
10157,"MILD"
10158,"MILD"
10159,"MILD"
10160,"MILD"
10161,"MILD"
10162,"MILD"
10163,"MILD"
10164,"MILD"
10165,"MILD"
10166,"MILD"
10167,"MILD"
10168,"MILD"
10169,"MILD"
10170,"MILD"
10171,"MILD"
10172,"SEVERE"
10173,"MILD"
10174,"MILD"
10175,"MILD"
10176,"MILD"
10177,"MILD"
10178,"MILD"
10179,"MILD"
10180,"MILD"
10181,"MILD"
10182,"MILD"
10183,"SEVERE"
10184,"MILD"
10185,"MILD"
10186,"MILD"
10187,"SEVERE"
10188,"MILD"
10189,"MILD"
10190,"MILD"
10191,"MILD"
10192,"MILD"
10193,"MILD"
10194,"MILD"
10195,"SEVERE"
10196,"MILD"
10197,"MILD"
10198,"MILD"
10199,"MILD"
10200,"MILD"
10201,"SEVERE"
10202,"MILD"
10203,"MILD"
10204,"MILD"
10205,"MILD"
10206,"MILD"
10207,"MILD"
10208,"MILD"
10209,"MILD"
10210,"MILD"
10211,"MILD"
10212,"MILD"
10213,"SEVERE"
10214,"MILD"
10215,"MILD"
10216,"MILD"
10217,"MILD"
10218,"MILD"
10219,"MILD"
10220,"MILD"
10221,"MILD"
10222,"MILD"
10223,"MILD"
10224,"MILD"
10225,"MILD"
10226,"MILD"
10227,"MILD"
10228,"MILD"
10229,"MILD"
10230,"MILD"
10231,"MILD"
10232,"MILD"
10233,"MILD"
10234,"MILD"
10235,"MILD"
10236,"MILD"
10237,"MILD"
10238,"MILD"
10239,"MILD"
10240,"MILD"
10241,"MILD"
10242,"MILD"
10243,"MILD"
10244,"MILD"
10245,"MILD"
10246,"MILD"
10247,"MILD"
10248,"MILD"
10249,"MILD"
10250,"MILD"
10251,"MILD"
10252,"MILD"
10253,"MILD"
10254,"MILD"
10255,"MILD"
10256,"MILD"
10257,"MILD"
10258,"MILD"
10259,"MILD"
10260,"MILD"
10261,"MILD"
10262,"MILD"
10263,"MILD"
10264,"MILD"
10265,"MILD"
10266,"MILD"
10267,"MILD"
10268,"MILD"
10269,"MILD"
10270,"MILD"
10271,"MILD"
10272,"MILD"
10273,"MILD"
10274,"MILD"
10275,"MILD"
10276,"MILD"
10277,"SEVERE"
10278,"MILD"
10279,"MILD"
10280,"MILD"
10281,"MILD"
10282,"MILD"
10283,"MILD"
10284,"MILD"
10285,"MILD"
10286,"MILD"
10287,"MILD"
10288,"MILD"
10289,"MILD"
10290,"MILD"
10291,"MILD"
10292,"MILD"
10293,"MILD"
10294,"MILD"
10295,"MILD"
10296,"MILD"
10297,"SEVERE"
10298,"MILD"
10299,"MILD"
10300,"MILD"
10301,"MILD"
10302,"MILD"
10303,"MILD"
10304,"MILD"
10305,"MILD"
10306,"MILD"
10307,"MILD"
10308,"MILD"
10309,"MILD"
10310,"MILD"
10311,"MILD"
10312,"SEVERE"
10313,"MILD"
10314,"MILD"
10315,"MILD"
10316,"MILD"
10317,"MILD"
10318,"MILD"
10319,"MILD"
10320,"MILD"
10321,"MILD"
10322,"SEVERE"
10323,"MILD"
10324,"MILD"
10325,"MILD"
10326,"MILD"
10327,"MILD"
10328,"MILD"
10329,"MILD"
10330,"SEVERE"
10331,"MILD"
10332,"MILD"
10333,"MILD"
10334,"MILD"
10335,"MILD"
10336,"MILD"
10337,"MILD"
10338,"MILD"
10339,"MILD"
10340,"MILD"
10341,"MILD"
10342,"MILD"
10343,"MILD"
10344,"MILD"
10345,"MILD"
10346,"MILD"
10347,"MILD"
10348,"MILD"
10349,"MILD"
10350,"MILD"
10351,"MILD"
10352,"MILD"
10353,"MILD"
10354,"MILD"
10355,"MILD"
10356,"MILD"
10357,"MILD"
10358,"MILD"
10359,"SEVERE"
10360,"MILD"
10361,"MILD"
10362,"MILD"
10363,"MILD"
10364,"SEVERE"
10365,"MILD"
10366,"MILD"
10367,"MILD"
10368,"MILD"
10369,"SEVERE"
10370,"MILD"
10371,"MILD"
10372,"MILD"
10373,"MILD"
10374,"MILD"
10375,"SEVERE"
10376,"MILD"
10377,"MILD"
10378,"MILD"
10379,"MILD"
10380,"SEVERE"
10381,"MILD"
10382,"MILD"
10383,"MILD"
10384,"MILD"
10385,"MILD"
10386,"MILD"
10387,"MILD"
10388,"MILD"
10389,"MILD"
10390,"MILD"
10391,"MILD"
10392,"MILD"
10393,"MILD"
10394,"MILD"
10395,"MILD"
10396,"MILD"
10397,"MILD"
10398,"SEVERE"
10399,"MILD"
10400,"MILD"
10401,"MILD"
10402,"MILD"
10403,"MILD"
10404,"MILD"
10405,"MILD"
10406,"MILD"
10407,"MILD"
10408,"MILD"
10409,"MILD"
10410,"MILD"
10411,"MILD"
10412,"MILD"
10413,"MILD"
10414,"MILD"
10415,"MILD"
10416,"MILD"
10417,"MILD"
10418,"MILD"
10419,"MILD"
10420,"MILD"
10421,"MILD"
10422,"MILD"
10423,"MILD"
10424,"MILD"
10425,"MILD"
10426,"MILD"
10427,"MILD"
10428,"MILD"
10429,"MILD"
10430,"MILD"
10431,"MILD"
10432,"SEVERE"
10433,"MILD"
10434,"MILD"
10435,"MILD"
10436,"MILD"
10437,"MILD"
10438,"MILD"
10439,"MILD"
10440,"MILD"
10441,"MILD"
10442,"MILD"
10443,"MILD"
10444,"MILD"
10445,"MILD"
10446,"MILD"
10447,"MILD"
10448,"MILD"
10449,"MILD"
10450,"MILD"
10451,"MILD"
10452,"MILD"
10453,"MILD"
10454,"MILD"
10455,"MILD"
10456,"MILD"
10457,"MILD"
10458,"MILD"
10459,"MILD"
10460,"MILD"
10461,"MILD"
10462,"MILD"
10463,"MILD"
10464,"MILD"
10465,"MILD"
10466,"MILD"
10467,"MILD"
10468,"MILD"
10469,"MILD"
10470,"MILD"
10471,"MILD"
10472,"SEVERE"
10473,"MILD"
10474,"MILD"
10475,"MILD"
10476,"MILD"
10477,"MILD"
10478,"MILD"
10479,"MILD"
10480,"MILD"
10481,"MILD"
10482,"MILD"
10483,"MILD"
10484,"MILD"
10485,"MILD"
10486,"MILD"
10487,"MILD"
10488,"MILD"
10489,"MILD"
10490,"MILD"
10491,"MILD"
10492,"MILD"
10493,"SEVERE"
10494,"MILD"
10495,"MILD"
10496,"MILD"
10497,"MILD"
10498,"MILD"
10499,"MILD"
10500,"MILD"
10501,"MILD"
10502,"MILD"
10503,"MILD"
10504,"MILD"
10505,"MILD"
10506,"MILD"
10507,"MILD"
10508,"MILD"
10509,"MILD"
10510,"MILD"
10511,"MILD"
10512,"SEVERE"
10513,"MILD"
10514,"MILD"
10515,"MILD"
10516,"MILD"
10517,"MILD"
10518,"MILD"
10519,"MILD"
10520,"MILD"
10521,"SEVERE"
10522,"MILD"
10523,"MILD"
10524,"MILD"
10525,"MILD"
10526,"MILD"
10527,"MILD"
10528,"MILD"
10529,"MILD"
10530,"MILD"
10531,"MILD"
10532,"MILD"
10533,"MILD"
10534,"MILD"
10535,"MILD"
10536,"MILD"
10537,"MILD"
10538,"MILD"
10539,"MILD"
10540,"MILD"
10541,"MILD"
10542,"MILD"
10543,"MILD"
10544,"MILD"
10545,"MILD"
10546,"MILD"
10547,"MILD"
10548,"MILD"
10549,"MILD"
10550,"MILD"
10551,"MILD"
10552,"MILD"
10553,"MILD"
10554,"MILD"
10555,"MILD"
10556,"MILD"
10557,"MILD"
10558,"MILD"
10559,"MILD"
10560,"MILD"
10561,"MILD"
10562,"MILD"
10563,"MILD"
10564,"MILD"
10565,"MILD"
10566,"MILD"
10567,"MILD"
10568,"MILD"
10569,"SEVERE"
10570,"MILD"
10571,"MILD"
10572,"MILD"
10573,"MILD"
10574,"MILD"
10575,"SEVERE"
10576,"MILD"
10577,"MILD"
10578,"MILD"
10579,"MILD"
10580,"MILD"
10581,"MILD"
10582,"MILD"
10583,"MILD"
10584,"MILD"
10585,"MILD"
10586,"MILD"
10587,"MILD"
10588,"MILD"
10589,"MILD"
10590,"MILD"
10591,"MILD"
10592,"MILD"
10593,"MILD"
10594,"MILD"
10595,"MILD"
10596,"MILD"
10597,"MILD"
10598,"MILD"
10599,"MILD"
10600,"MILD"
10601,"MILD"
10602,"MILD"
10603,"MILD"
10604,"MILD"
10605,"MILD"
10606,"MILD"
10607,"MILD"
10608,"MILD"
10609,"MILD"
10610,"MILD"
10611,"MILD"
10612,"MILD"
10613,"MILD"
10614,"MILD"
10615,"MILD"
10616,"MILD"
10617,"MILD"
10618,"MILD"
10619,"MILD"
10620,"MILD"
10621,"MILD"
10622,"MILD"
10623,"MILD"
10624,"MILD"
10625,"MILD"
10626,"MILD"
10627,"MILD"
10628,"MILD"
10629,"MILD"
10630,"MILD"
10631,"MILD"
10632,"MILD"
10633,"MILD"
10634,"MILD"
10635,"MILD"
10636,"MILD"
10637,"MILD"
10638,"MILD"
10639,"MILD"
10640,"MILD"
10641,"MILD"
10642,"MILD"
10643,"MILD"
10644,"MILD"
10645,"MILD"
10646,"MILD"
10647,"MILD"
10648,"MILD"
10649,"MILD"
10650,"MILD"
10651,"MILD"
10652,"MILD"
10653,"MILD"
10654,"MILD"
10655,"MILD"
10656,"MILD"
10657,"MILD"
10658,"MILD"
10659,"MILD"
10660,"MILD"
10661,"MILD"
10662,"MILD"
10663,"MILD"
10664,"MILD"
10665,"MILD"
10666,"MILD"
10667,"MILD"
10668,"MILD"
10669,"MILD"
10670,"MILD"
10671,"MILD"
10672,"MILD"
10673,"MILD"
10674,"MILD"
10675,"MILD"
10676,"MILD"
10677,"MILD"
10678,"MILD"
10679,"MILD"
10680,"MILD"
10681,"MILD"
10682,"MILD"
10683,"MILD"
10684,"SEVERE"
10685,"MILD"
10686,"MILD"
10687,"MILD"
10688,"MILD"
10689,"MILD"
10690,"MILD"
10691,"MILD"
10692,"MILD"
10693,"MILD"
10694,"MILD"
10695,"MILD"
10696,"MILD"
10697,"MILD"
10698,"MILD"
10699,"MILD"
10700,"MILD"
10701,"MILD"
10702,"MILD"
10703,"MILD"
10704,"MILD"
10705,"MILD"
10706,"MILD"
10707,"MILD"
10708,"MILD"
10709,"MILD"
10710,"MILD"
10711,"SEVERE"
10712,"MILD"
10713,"MILD"
10714,"MILD"
10715,"MILD"
10716,"MILD"
10717,"MILD"
10718,"MILD"
10719,"MILD"
10720,"MILD"
10721,"MILD"
10722,"MILD"
10723,"MILD"
10724,"MILD"
10725,"MILD"
10726,"MILD"
10727,"MILD"
10728,"MILD"
10729,"MILD"
10730,"MILD"
10731,"MILD"
10732,"MILD"
10733,"MILD"
10734,"MILD"
10735,"MILD"
10736,"MILD"
10737,"MILD"
10738,"MILD"
10739,"MILD"
10740,"MILD"
10741,"MILD"
10742,"MILD"
10743,"MILD"
10744,"MILD"
10745,"MILD"
10746,"MILD"
10747,"MILD"
10748,"MILD"
10749,"SEVERE"
10750,"MILD"
10751,"MILD"
10752,"MILD"
10753,"MILD"
10754,"MILD"
10755,"MILD"
10756,"MILD"
10757,"MILD"
10758,"MILD"
10759,"MILD"
10760,"MILD"
10761,"MILD"
10762,"MILD"
10763,"MILD"
10764,"MILD"
10765,"MILD"
10766,"MILD"
10767,"MILD"
10768,"MILD"
10769,"MILD"
10770,"MILD"
10771,"MILD"
10772,"MILD"
10773,"MILD"
10774,"MILD"
10775,"MILD"
10776,"MILD"
10777,"MILD"
10778,"MILD"
10779,"MILD"
10780,"MILD"
10781,"MILD"
10782,"SEVERE"
10783,"MILD"
10784,"MILD"
10785,"MILD"
10786,"MILD"
10787,"MILD"
10788,"MILD"
10789,"MILD"
10790,"MILD"
10791,"MILD"
10792,"MILD"
10793,"MILD"
10794,"MILD"
10795,"MILD"
10796,"MILD"
10797,"MILD"
10798,"MILD"
10799,"MILD"
10800,"MILD"
10801,"MILD"
10802,"MILD"
10803,"MILD"
10804,"MILD"
10805,"MILD"
10806,"MILD"
10807,"MILD"
10808,"MILD"
10809,"MILD"
10810,"MILD"
10811,"MILD"
10812,"MILD"
10813,"MILD"
10814,"MILD"
10815,"MILD"
10816,"MILD"
10817,"MILD"
10818,"MILD"
10819,"MILD"
10820,"MILD"
10821,"MILD"
10822,"MILD"
10823,"MILD"
10824,"MILD"
10825,"MILD"
10826,"MILD"
10827,"MILD"
10828,"MILD"
10829,"MILD"
10830,"MILD"
10831,"MILD"
10832,"MILD"
10833,"MILD"
10834,"MILD"
10835,"MILD"
10836,"MILD"
10837,"MILD"
10838,"MILD"
10839,"MILD"
10840,"MILD"
10841,"MILD"
10842,"MILD"
10843,"MILD"
10844,"MILD"
10845,"MILD"
10846,"MILD"
10847,"MILD"
10848,"MILD"
10849,"MILD"
10850,"MILD"
10851,"MILD"
10852,"MILD"
10853,"MILD"
10854,"MILD"
10855,"MILD"
10856,"MILD"
10857,"MILD"
10858,"MILD"
10859,"MILD"
10860,"MILD"
10861,"MILD"
10862,"MILD"
10863,"MILD"
10864,"SEVERE"
10865,"MILD"
10866,"MILD"
10867,"MILD"
10868,"MILD"
10869,"MILD"
10870,"MILD"
10871,"MILD"
10872,"MILD"
10873,"MILD"
10874,"MILD"
10875,"MILD"
10876,"MILD"
10877,"SEVERE"
10878,"MILD"
10879,"MILD"
10880,"MILD"
10881,"MILD"
10882,"MILD"
10883,"SEVERE"
10884,"MILD"
10885,"MILD"
10886,"MILD"
10887,"MILD"
